ImageIndex,identification_method,phylum,class,order,family,genus,species,sex,lifestage,caption,media_descriptor,image_file,copyright_institution,photographer,source
ImgIndex_0638,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female entire body cuticle,Entire body,http://www.boldsystems.org/pics/CRICO/NID1464_2+1526500438.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0639,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1464_1+1526500412.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0640,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1464_5+1526500538.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0641,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female tail,Tail,http://www.boldsystems.org/pics/CRICO/NID1464_4+1526500516.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0642,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG02,F,Adult,female midbody cuticle 400X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID1465_3+1466705732.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0643,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG02,F,Adult,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1465_1+1466705322.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0644,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG02,F,Adult,female head with lip region stylet and esophagus 400X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1465_2+1466705514.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0645,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema sp. HG02,F,Adult,female tail 400X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1465_4+1466705908.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0646,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma octangularis,F,Adult,Female entire body cuticle,Entire body,http://www.boldsystems.org/pics/CRICO/NID1466_2+1526500766.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0647,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma octangularis,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1466_1+1526500736.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0648,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema crotaloides,F,Adult,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1467_4+1524255188.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0649,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema crotaloides,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1467_1+1524255036.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0650,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema crotaloides,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1467_2+1524255094.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0651,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema crotaloides,F,Adult,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1467_3+1524255124.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0652,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1468_3+1526501152.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0653,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1468_1+1526501080.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0654,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1468_2+1526501120.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0655,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1473_2+1526501352.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0656,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1473_1+1526501322.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0657,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1474_2+1526501558.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0658,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1474_1+1526501528.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0659,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema menzeli Denmark,F,Adult,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1474_3+1526501590.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0660,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female midbody cuticle 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID1481_5+1466706804.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0661,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female midbody with excretory duct 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID1481_3+1466706622.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0662,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1481_1+1466706454.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0663,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1481_2+1466706514.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0664,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female midbody cuticle 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID1481_4+1466706772.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0665,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female tail with vulva 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1481_6+1466706878.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0666,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female tail cuticle 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1481_7+1466706934.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0667,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1483_2+1526501834.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0668,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1483_3+1526501866.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0669,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1483_1+1526501800.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0670,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1483_4+1526501886.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0671,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,female midbody cuticle and scales 1000x magnification,midbody,http://www.boldsystems.org/pics/CRICO/NID1484_5+1470685434.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0672,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1484_1+1470685274.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0673,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,female head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1484_2+1470685330.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0674,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,female tail with vulva 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1484_3+1470685358.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0675,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Bakernema,Bakernema inaequale,F,Adult,female vulval flap 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1484_4+1470685406.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0676,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema fimbriatum,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1486_1+1524256072.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0677,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema fimbriatum,F,Adult,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1486_4+1524256370.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0678,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema fimbriatum,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1486_2+1524256138.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0679,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Crossonema,Crossonema fimbriatum,F,Adult,Female tail cuticle with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1486_3+1524256222.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0680,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1488_1+1526502026.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0681,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1488_2+1526502056.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0682,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female tail with vulval flap,Tail,http://www.boldsystems.org/pics/CRICO/NID1488_3+1526502084.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0683,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1490_1+1526502208.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0684,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1490_3+1526502266.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0685,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema loofi,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1490_2+1526502236.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0686,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female head with lip region and stylet 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1491_2+1466707276.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0687,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female midbody cuticle 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID1491_4+1466707388.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0688,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID1491_1+1466707144.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0689,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female anterior cuticle 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID1491_3+1466707328.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0690,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female tail with vulva 1000X magnification,Tail,http://www.boldsystems.org/pics/CRICO/NID1491_5+1466707430.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0691,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma murrayi,F,Adult,Female entire body cuticle,Entire body,http://www.boldsystems.org/pics/CRICO/NID1493_2+1524256768.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0692,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma murrayi,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1493_1+1524256744.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0693,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Ogma,Ogma murrayi,F,Adult,Female midbody cuticle,Midbody,http://www.boldsystems.org/pics/CRICO/NID1493_3+1524256808.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0694,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG25,F,Adult,Female tail with vulva,Tail,http://www.boldsystems.org/pics/CRICO/NID1495_3+1526662232.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0695,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG25,F,Adult,Female entire body,Entire body,http://www.boldsystems.org/pics/CRICO/NID1495_1+1526662136.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0696,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Mesocriconema,Mesocriconema sp. HG25,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID1495_2+1526662176.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0697,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female midbody cuticle 1000X magnification,Midbody,http://www.boldsystems.org/pics/CRICO/NID2074_3+1466708322.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0698,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female entire body 400X magnification,Entire body,http://www.boldsystems.org/pics/CRICO/NID2074_1+1466708100.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0699,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Lobocriconema,Lobocriconema warrenense HG06,F,Adult,female head with lip region stylet and esophagus 1000X magnification,Head,http://www.boldsystems.org/pics/CRICO/NID2074_2+1466708280.jpg,University of Nebraska,Peter Mullin,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
ImgIndex_0700,Some,Nematoda,Chromadorea,Tylenchida,Criconematidae,Criconema,Criconema permistum,F,Adult,Female head with lip region and stylet,Head,http://www.boldsystems.org/pics/CRICO/NID2177_4+1554237014.jpg,University of Nebraska,Tom Powers,http://boldsystems.org/index.php/Taxbrowser_Taxonpage?taxid=19
